Día,Hora,Peaje,Periodo,"Término energía PVPC
FEU = TEU + TCU
€/MWh consumo","Peajes y cargos TEU
€/MWh consumo","Precio producción
TCU=CP x(1+PERD/100)
€/MWh consumo"
2024-10-30,13:00:00,2.0TD,1.0,182.2581548646,76.974,105.2841548646
2024-10-30,14:00:00,2.0TD,1.0,181.5627580775,76.974,104.5887580775
2024-10-30,15:00:00,2.0TD,2.0,128.9513018414,27.963,100.9883018414
2024-10-30,16:00:00,2.0TD,2.0,135.571549096,27.963,107.608549096
2024-10-30,17:00:00,2.0TD,2.0,152.7352654571,27.963,124.7722654571
2024-10-30,18:00:00,2.0TD,2.0,169.9013592442,27.963,141.9383592442
2024-10-30,19:00:00,2.0TD,1.0,266.8067164803,76.974,189.8327164803
2024-10-30,20:00:00,2.0TD,1.0,263.2301720544,76.974,186.2561720544
2024-10-30,21:00:00,2.0TD,1.0,262.6212593738,76.974,185.6472593738
2024-10-30,22:00:00,2.0TD,1.0,249.3011063738,76.974,172.3271063738
2024-10-30,23:00:00,2.0TD,2.0,166.6816286053,27.963,138.7186286053
2024-10-30,00:00:00,2.0TD,2.0,160.413752434,27.963,132.450752434
2024-10-31,01:00:00,2.0TD,3.0,117.7953908841,2.752,115.0433908841
2024-10-31,02:00:00,2.0TD,3.0,114.1690647479,2.752,111.4170647479
2024-10-31,03:00:00,2.0TD,3.0,113.6614387844,2.752,110.9094387844
2024-10-31,04:00:00,2.0TD,3.0,110.7714073026,2.752,108.0194073026
2024-10-31,05:00:00,2.0TD,3.0,109.1820956481,2.752,106.4300956481
2024-10-31,06:00:00,2.0TD,3.0,114.6771014389,2.752,111.9251014389
2024-10-31,07:00:00,2.0TD,3.0,126.8262315021,2.752,124.0742315021
2024-10-31,08:00:00,2.0TD,3.0,159.4883615653,2.752,156.7363615653
2024-10-31,09:00:00,2.0TD,2.0,191.9021490569,27.963,163.9391490569
2024-10-31,10:00:00,2.0TD,2.0,162.9862568743,27.963,135.0232568743
2024-10-31,11:00:00,2.0TD,1.0,202.9442967381,76.974,125.9702967381
2024-10-31,12:00:00,2.0TD,1.0,192.6643675653,76.974,115.6903675653
2024-10-31,13:00:00,2.0TD,1.0,195.2843918743,76.974,118.3103918743
2024-10-31,14:00:00,2.0TD,1.0,190.490871356,76.974,113.516871356
2024-10-31,15:00:00,2.0TD,2.0,143.6109975021,27.963,115.6479975021
2024-10-31,16:00:00,2.0TD,2.0,158.4435565386,27.963,130.4805565386
2024-10-31,17:00:00,2.0TD,2.0,177.6854355751,27.963,149.7224355751
2024-10-31,18:00:00,2.0TD,2.0,205.1540059206,27.963,177.1910059206
2024-10-31,19:00:00,2.0TD,1.0,251.4381174291,76.974,174.4641174291
2024-10-31,20:00:00,2.0TD,1.0,249.5475625653,76.974,172.5735625653
2024-10-31,21:00:00,2.0TD,1.0,265.3232902198,76.974,188.3492902198
2024-10-31,22:00:00,2.0TD,1.0,249.9947137746,76.974,173.0207137746
2024-10-31,23:00:00,2.0TD,2.0,178.8297801299,27.963,150.8667801299
2024-10-31,00:00:00,2.0TD,2.0,168.0425203392,27.963,140.0795203392
2024-11-01,01:00:00,2.0TD,3.0,131.2247850965,2.752,128.4727850965
2024-11-01,02:00:00,2.0TD,3.0,129.2322841272,2.752,126.4802841272
2024-11-01,03:00:00,2.0TD,3.0,123.5891668074,2.752,120.8371668074
2024-11-01,04:00:00,2.0TD,3.0,125.0274211578,2.752,122.2754211578
2024-11-01,05:00:00,2.0TD,3.0,125.2957961476,2.752,122.5437961476
2024-11-01,06:00:00,2.0TD,3.0,126.1785891374,2.752,123.4265891374
2024-11-01,07:00:00,2.0TD,3.0,126.8657794571,2.752,124.1137794571
2024-11-01,08:00:00,2.0TD,3.0,121.3817227666,2.752,118.6297227666
2024-11-01,09:00:00,2.0TD,3.0,112.8898667155,2.752,110.1378667155
2024-11-01,10:00:00,2.0TD,3.0,108.4748053141,2.752,105.7228053141
2024-11-01,11:00:00,2.0TD,3.0,103.9036172834,2.752,101.1516172834
2024-11-01,12:00:00,2.0TD,3.0,82.8837186133,2.752,80.1317186133
2024-11-01,13:00:00,2.0TD,3.0,84.7195372834,2.752,81.9675372834
2024-11-01,14:00:00,2.0TD,3.0,85.2496572834,2.752,82.4976572834
2024-11-01,15:00:00,2.0TD,3.0,95.8812319535,2.752,93.1292319535
2024-11-01,16:00:00,2.0TD,3.0,111.2278003141,2.752,108.4758003141
2024-11-01,17:00:00,2.0TD,3.0,126.0105826746,2.752,123.2585826746
2024-11-01,18:00:00,2.0TD,3.0,148.2743490352,2.752,145.5223490352
2024-11-01,19:00:00,2.0TD,3.0,169.8661247053,2.752,167.1141247053
2024-11-01,20:00:00,2.0TD,3.0,163.6921903754,2.752,160.9401903754
2024-11-01,21:00:00,2.0TD,3.0,162.6863190352,2.752,159.9343190352
2024-11-01,22:00:00,2.0TD,3.0,153.5870887053,2.752,150.8350887053
2024-11-01,23:00:00,2.0TD,3.0,142.9931073856,2.752,140.2411073856
2024-11-01,00:00:00,2.0TD,3.0,137.5984847462,2.752,134.8464847462
2024-11-02,01:00:00,2.0TD,3.0,144.9317567785,2.752,142.1797567785
2024-11-02,02:00:00,2.0TD,3.0,144.1668541894,2.752,141.4148541894
2024-11-02,03:00:00,2.0TD,3.0,144.1402524634,2.752,141.3882524634
2024-11-02,04:00:00,2.0TD,3.0,141.3924660319,2.752,138.6404660319
2024-11-02,05:00:00,2.0TD,3.0,142.4512588161,2.752,139.6992588161
2024-11-02,06:00:00,2.0TD,3.0,140.5830298161,2.752,137.8310298161
2024-11-02,07:00:00,2.0TD,3.0,147.3183101894,2.752,144.5663101894
2024-11-02,08:00:00,2.0TD,3.0,151.145306347,2.752,148.393306347
2024-11-02,09:00:00,2.0TD,3.0,147.7460389361,2.752,144.9940389361
2024-11-02,10:00:00,2.0TD,3.0,128.8669328984,2.752,126.1149328984
2024-11-02,11:00:00,2.0TD,3.0,114.337231056,2.752,111.585231056
2024-11-02,12:00:00,2.0TD,3.0,107.0921707032,2.752,104.3401707032
2024-11-02,13:00:00,2.0TD,3.0,109.6041591348,2.752,106.8521591348
2024-11-02,14:00:00,2.0TD,3.0,104.535408782,2.752,101.783408782
2024-11-02,15:00:00,2.0TD,3.0,107.4794964875,2.752,104.7274964875
2024-11-02,16:00:00,2.0TD,3.0,108.7344116827,2.752,105.9824116827
2024-11-02,17:00:00,2.0TD,3.0,125.9191971724,2.752,123.1671971724
2024-11-02,18:00:00,2.0TD,3.0,147.0481410936,2.752,144.2961410936
2024-11-02,19:00:00,2.0TD,3.0,155.6434253094,2.752,152.8914253094
2024-11-02,20:00:00,2.0TD,3.0,156.3412042306,2.752,153.5892042306
2024-11-02,21:00:00,2.0TD,3.0,153.8297717991,2.752,151.0777717991
2024-11-02,22:00:00,2.0TD,3.0,154.1119757991,2.752,151.3599757991
2024-11-02,23:00:00,2.0TD,3.0,146.8219867203,2.752,144.0699867203
2024-11-02,00:00:00,2.0TD,3.0,140.48195921,2.752,137.72995921
2024-11-03,01:00:00,2.0TD,3.0,155.9697624298,2.752,153.2177624298
2024-11-03,02:00:00,2.0TD,3.0,149.9542859497,2.752,147.2022859497
2024-11-03,03:00:00,2.0TD,3.0,146.5466917451,2.752,143.7946917451
2024-11-03,04:00:00,2.0TD,3.0,147.1879253673,2.752,144.4359253673
2024-11-03,05:00:00,2.0TD,3.0,138.0108618162,2.752,135.2588618162
2024-11-03,06:00:00,2.0TD,3.0,136.4786893673,2.752,133.7266893673
2024-11-03,07:00:00,2.0TD,3.0,144.5125628474,2.752,141.7605628474
2024-11-03,08:00:00,2.0TD,3.0,145.4121056031,2.752,142.6601056031
2024-11-03,09:00:00,2.0TD,3.0,130.3270889099,2.752,127.5750889099
2024-11-03,10:00:00,2.0TD,3.0,84.6939726258,2.752,81.9419726258
2024-11-03,11:00:00,2.0TD,3.0,67.036157586,2.752,64.284157586
2024-11-03,12:00:00,2.0TD,3.0,54.3156966883,2.752,51.5636966883
2024-11-03,13:00:00,2.0TD,3.0,40.2126912394,2.752,37.4606912394
2024-11-03,14:00:00,2.0TD,3.0,59.4919203417,2.752,56.7399203417
2024-11-03,15:00:00,2.0TD,3.0,59.3686392394,2.752,56.6166392394
2024-11-03,16:00:00,2.0TD,3.0,67.9385319326,2.752,65.1865319326
2024-11-03,17:00:00,2.0TD,3.0,110.0696526258,2.752,107.3176526258
2024-11-03,18:00:00,2.0TD,3.0,143.1248242167,2.752,140.3728242167
2024-11-03,19:00:00,2.0TD,3.0,164.1244944923,2.752,161.3724944923
2024-11-03,20:00:00,2.0TD,3.0,160.5828624923,2.752,157.8308624923
2024-11-03,21:00:00,2.0TD,3.0,156.6009324923,2.752,153.8489324923
2024-11-03,22:00:00,2.0TD,3.0,148.0530347678,2.752,145.3010347678
2024-11-03,23:00:00,2.0TD,3.0,146.2876529411,2.752,143.5356529411
2024-11-03,00:00:00,2.0TD,3.0,147.8098860122,2.752,145.0578860122
2024-11-04,01:00:00,2.0TD,3.0,140.4439871198,2.752,137.6919871198
2024-11-04,02:00:00,2.0TD,3.0,141.1814229058,2.752,138.4294229058
2024-11-04,03:00:00,2.0TD,3.0,143.5284995164,2.752,140.7764995164
2024-11-04,04:00:00,2.0TD,3.0,138.7490563866,2.752,135.9970563866
2024-11-04,05:00:00,2.0TD,3.0,140.2941572568,2.752,137.5421572568
2024-11-04,06:00:00,2.0TD,3.0,142.8965494707,2.752,140.1445494707
2024-11-04,07:00:00,2.0TD,3.0,148.8589670285,2.752,146.1069670285
2024-11-04,08:00:00,2.0TD,3.0,157.6265851968,2.752,154.8745851968
2024-11-04,09:00:00,2.0TD,2.0,183.687719716,27.963,155.724719716
2024-11-04,10:00:00,2.0TD,2.0,174.4488487545,27.963,146.4858487545
2024-11-04,11:00:00,2.0TD,1.0,204.2193155791,76.974,127.2453155791
2024-11-04,12:00:00,2.0TD,1.0,198.3168504492,76.974,121.3428504492
2024-11-04,13:00:00,2.0TD,1.0,195.2417035791,76.974,118.2677035791
2024-11-04,14:00:00,2.0TD,1.0,192.134095144,76.974,115.160095144
2024-11-04,15:00:00,2.0TD,2.0,145.1380418843,27.963,117.1750418843
2024-11-04,16:00:00,2.0TD,2.0,166.4868290598,27.963,138.5238290598
2024-11-04,17:00:00,2.0TD,2.0,178.3306048002,27.963,150.3676048002
2024-11-04,18:00:00,2.0TD,2.0,199.0564559756,27.963,171.0934559757
2024-11-04,19:00:00,2.0TD,1.0,278.0795534107,76.974,201.1055534107
2024-11-04,20:00:00,2.0TD,1.0,265.1904134107,76.974,188.2164134107
2024-11-04,21:00:00,2.0TD,1.0,230.538561716,76.974,153.564561716
2024-11-04,22:00:00,2.0TD,1.0,225.7673404564,76.974,148.7933404564
2024-11-04,23:00:00,2.0TD,2.0,179.5705565477,27.963,151.6075565477
2024-11-04,00:00:00,2.0TD,2.0,170.3940808987,27.963,142.4310808987
2024-11-05,01:00:00,2.0TD,3.0,136.4615174003,2.752,133.7095174003
2024-11-05,02:00:00,2.0TD,3.0,129.6544049316,2.752,126.9024049316
2024-11-05,03:00:00,2.0TD,3.0,127.8377428379,2.752,125.0857428379
2024-11-05,04:00:00,2.0TD,3.0,128.3523284733,2.752,125.6003284733
2024-11-05,05:00:00,2.0TD,3.0,128.4254068379,2.752,125.6734068379
2024-11-05,06:00:00,2.0TD,3.0,138.635801567,2.752,135.883801567
2024-11-05,07:00:00,2.0TD,3.0,150.9586635878,2.752,148.2066635878
2024-11-05,08:00:00,2.0TD,3.0,159.2707014211,2.752,156.5187014211
2024-11-05,09:00:00,2.0TD,2.0,195.4867215148,27.963,167.5237215148
2024-11-05,10:00:00,2.0TD,2.0,171.5122134418,27.963,143.5492134418
2024-11-05,11:00:00,2.0TD,1.0,209.5039752647,76.974,132.5299752647
2024-11-05,12:00:00,2.0TD,1.0,194.6306956293,76.974,117.6566956293
2024-11-05,13:00:00,2.0TD,1.0,193.7155159939,76.974,116.7415159939
2024-11-05,14:00:00,2.0TD,1.0,199.1590383584,76.974,122.1850383584
2024-11-05,15:00:00,2.0TD,2.0,160.8967115356,27.963,132.9337115356
2024-11-05,16:00:00,2.0TD,2.0,164.8422883481,27.963,136.8792883481
2024-11-05,17:00:00,2.0TD,2.0,168.3680216189,27.963,140.4050216189
2024-11-05,18:00:00,2.0TD,2.0,178.2308361606,27.963,150.2678361606
2024-11-05,19:00:00,2.0TD,1.0,312.5389491606,76.974,235.5649491606
2024-11-05,20:00:00,2.0TD,1.0,305.2310527023,76.974,228.2570527023
2024-11-05,21:00:00,2.0TD,1.0,266.2330756085,76.974,189.2590756085
2024-11-05,22:00:00,2.0TD,1.0,233.7794347856,76.974,156.8054347856
2024-11-05,23:00:00,2.0TD,2.0,177.7668951398,27.963,149.8038951398
2024-11-05,00:00:00,2.0TD,2.0,168.5868607649,27.963,140.6238607649
2024-11-06,01:00:00,2.0TD,3.0,159.1682815411,2.752,156.4162815411
2024-11-06,02:00:00,2.0TD,3.0,156.0841702145,2.752,153.3321702145
2024-11-06,03:00:00,2.0TD,3.0,160.3739306983,2.752,157.6219306983
2024-11-06,04:00:00,2.0TD,3.0,157.9146959402,2.752,155.1626959402
2024-11-06,05:00:00,2.0TD,3.0,151.8498161297,2.752,149.0978161297
2024-11-06,06:00:00,2.0TD,3.0,152.9598804564,2.752,150.2078804564
2024-11-06,07:00:00,2.0TD,3.0,153.6635870573,2.752,150.9115870573
2024-11-06,08:00:00,2.0TD,3.0,157.2052526582,2.752,154.4532526582
2024-11-06,09:00:00,2.0TD,2.0,187.4540456582,27.963,159.4910456582
2024-11-06,10:00:00,2.0TD,2.0,172.8919035011,27.963,144.9289035011
2024-11-06,11:00:00,2.0TD,1.0,202.6668782592,76.974,125.6928782592
2024-11-06,12:00:00,2.0TD,1.0,194.3706034487,76.974,117.3966034487
2024-11-06,13:00:00,2.0TD,1.0,187.8312290172,76.974,110.8572290172
2024-11-06,14:00:00,2.0TD,1.0,190.1202746382,76.974,113.1462746382
2024-11-06,15:00:00,2.0TD,2.0,135.9977378801,27.963,108.0347378801
2024-11-06,16:00:00,2.0TD,2.0,146.9291963639,27.963,118.9661963639
2024-11-06,17:00:00,2.0TD,2.0,161.0556952268,27.963,133.0926952268
2024-11-06,18:00:00,2.0TD,2.0,182.7581029001,27.963,154.7951029001
2024-11-06,19:00:00,2.0TD,1.0,289.8137180897,76.974,212.8397180897
2024-11-06,20:00:00,2.0TD,1.0,283.7374535211,76.974,206.7634535211
2024-11-06,21:00:00,2.0TD,1.0,244.2486785211,76.974,167.2746785211
2024-11-06,22:00:00,2.0TD,1.0,232.2045725735,76.974,155.2305725735
2024-11-06,23:00:00,2.0TD,2.0,175.8231342992,27.963,147.8601342992
2024-11-06,00:00:00,2.0TD,2.0,176.447988404,27.963,148.484988404
2024-11-07,01:00:00,2.0TD,3.0,143.2142765844,2.752,140.4622765844
2024-11-07,02:00:00,2.0TD,3.0,132.6615664817,2.752,129.9095664817
2024-11-07,03:00:00,2.0TD,3.0,138.2633588222,2.752,135.5113588222
2024-11-07,04:00:00,2.0TD,3.0,144.049450379,2.752,141.297450379
2024-11-07,05:00:00,2.0TD,3.0,144.8775652655,2.752,142.1255652655
2024-11-07,06:00:00,2.0TD,3.0,151.5261048114,2.752,148.7741048114
2024-11-07,07:00:00,2.0TD,3.0,147.4312085627,2.752,144.6792085627
2024-11-07,08:00:00,2.0TD,3.0,161.0038059843,2.752,158.2518059843
2024-11-07,09:00:00,2.0TD,2.0,191.6245443141,27.963,163.6615443141
2024-11-07,10:00:00,2.0TD,2.0,176.8340529627,27.963,148.8710529627
2024-11-07,11:00:00,2.0TD,1.0,211.8179142924,76.974,134.8439142924
2024-11-07,12:00:00,2.0TD,1.0,199.8325711789,76.974,122.8585711789
2024-11-07,13:00:00,2.0TD,1.0,192.6133920654,76.974,115.6393920654
2024-11-07,14:00:00,2.0TD,1.0,192.6017520654,76.974,115.6277520654
2024-11-07,15:00:00,2.0TD,2.0,146.0665518492,27.963,118.1035518492
2024-11-07,16:00:00,2.0TD,2.0,166.5584291897,27.963,138.5954291897
2024-11-07,17:00:00,2.0TD,2.0,179.8141404168,27.963,151.8511404168
2024-11-07,18:00:00,2.0TD,2.0,180.5931356438,27.963,152.6301356438
2024-11-07,19:00:00,2.0TD,1.0,265.0637152006,76.974,188.0897152006
2024-11-07,20:00:00,2.0TD,1.0,257.0992214276,76.974,180.1252214276
2024-11-07,21:00:00,2.0TD,1.0,240.8876425411,76.974,163.9136425411
2024-11-07,22:00:00,2.0TD,1.0,233.2005676546,76.974,156.2265676546
2024-11-07,23:00:00,2.0TD,2.0,173.1249356654,27.963,145.1619356654
2024-11-07,00:00:00,2.0TD,2.0,170.7727136762,27.963,142.8097136762
2024-11-08,01:00:00,2.0TD,3.0,136.4870551662,2.752,133.7350551662
2024-11-08,02:00:00,2.0TD,3.0,137.1219298671,2.752,134.3699298671
2024-11-08,03:00:00,2.0TD,3.0,139.6388436848,2.752,136.8868436848
2024-11-08,04:00:00,2.0TD,3.0,140.3246559185,2.752,137.5726559185
2024-11-08,05:00:00,2.0TD,3.0,140.0991999185,2.752,137.3471999185
2024-11-08,06:00:00,2.0TD,3.0,141.1321468671,2.752,138.3801468671
2024-11-08,07:00:00,2.0TD,3.0,146.7223685308,2.752,143.9703685308
2024-11-08,08:00:00,2.0TD,3.0,165.5321838953,2.752,162.7801838953
2024-11-08,09:00:00,2.0TD,2.0,194.0901783112,27.963,166.1271783112
2024-11-08,10:00:00,2.0TD,2.0,178.4019160917,27.963,150.4389160917
2024-11-08,11:00:00,2.0TD,1.0,221.7923443908,76.974,144.8183443908
2024-11-08,12:00:00,2.0TD,1.0,216.6742003908,76.974,139.7002003908
2024-11-08,13:00:00,2.0TD,1.0,210.240249274,76.974,133.266249274
2024-11-08,14:00:00,2.0TD,1.0,211.510575274,76.974,134.536575274
2024-11-08,15:00:00,2.0TD,2.0,168.8989648581,27.963,140.9359648581
2024-11-08,16:00:00,2.0TD,2.0,189.3175687926,27.963,161.3545687926
2024-11-08,17:00:00,2.0TD,2.0,197.8129122599,27.963,169.8499122599
2024-11-08,18:00:00,2.0TD,2.0,217.8937534281,27.963,189.9307534281
2024-11-08,19:00:00,2.0TD,1.0,244.0345838953,76.974,167.0605838953
2024-11-08,20:00:00,2.0TD,1.0,243.7051392458,76.974,166.7311392458
2024-11-08,21:00:00,2.0TD,1.0,244.3314995962,76.974,167.3574995962
2024-11-08,22:00:00,2.0TD,1.0,242.4766419467,76.974,165.5026419467
2024-11-08,23:00:00,2.0TD,2.0,188.8955492317,27.963,160.9325492317
2024-11-08,00:00:00,2.0TD,2.0,193.172662283,27.963,165.209662283
2024-11-09,01:00:00,2.0TD,3.0,155.0635017112,2.752,152.3115017112
2024-11-09,02:00:00,2.0TD,3.0,157.7616156297,2.752,155.0096156297
2024-11-09,03:00:00,2.0TD,3.0,149.4656915754,2.752,146.7136915754
2024-11-09,04:00:00,2.0TD,3.0,149.4116985618,2.752,146.6596985618
2024-11-09,05:00:00,2.0TD,3.0,149.542212055,2.752,146.790212055
2024-11-09,06:00:00,2.0TD,3.0,150.778997055,2.752,148.026997055
2024-11-09,07:00:00,2.0TD,3.0,152.0586876297,2.752,149.3066876297
2024-11-09,08:00:00,2.0TD,3.0,149.5441306977,2.752,146.7921306977
2024-11-09,09:00:00,2.0TD,3.0,165.9513467792,2.752,163.1993467792
2024-11-09,10:00:00,2.0TD,3.0,159.3060154354,2.752,156.5540154354
2024-11-09,11:00:00,2.0TD,3.0,148.5840575034,2.752,145.8320575034
2024-11-09,12:00:00,2.0TD,3.0,140.0718370238,2.752,137.3198370238
2024-11-09,13:00:00,2.0TD,3.0,133.4364380374,2.752,130.6844380374
2024-11-09,14:00:00,2.0TD,3.0,129.2325315577,2.752,126.4805315577
2024-11-09,15:00:00,2.0TD,3.0,126.230979517,2.752,123.478979517
2024-11-09,16:00:00,2.0TD,3.0,128.4905059287,2.752,125.7385059287
2024-11-09,17:00:00,2.0TD,3.0,156.0185093811,2.752,153.2665093811
2024-11-09,18:00:00,2.0TD,3.0,177.3453918471,2.752,174.5933918471
2024-11-09,19:00:00,2.0TD,3.0,171.8199843539,2.752,169.0679843539
2024-11-09,20:00:00,2.0TD,3.0,175.3604418199,2.752,172.6084418199
2024-11-09,21:00:00,2.0TD,3.0,167.5910868064,2.752,164.8390868064
2024-11-09,22:00:00,2.0TD,3.0,157.6862088064,2.752,154.9342088064
2024-11-09,23:00:00,2.0TD,3.0,151.5057822724,2.752,148.7537822724
2024-11-09,00:00:00,2.0TD,3.0,148.5070067248,2.752,145.7550067248
